entry,at,order
"The player ""nick @ Ch6VcKk8xd"" stand up with the stack of 35.49.",2024-12-14T22:19:29.736Z,173421476973600
"The player ""Ryan Gohlmann @ 3GSe5nlH1c"" quits the game with a stack of 27.74.",2024-12-14T22:18:45.016Z,173421472501600
"-- ending hand #128 --",2024-12-14T22:18:39.031Z,173421471903102
"""nick @ Ch6VcKk8xd"" collected 1.20 from pot",2024-12-14T22:18:39.031Z,173421471903101
"Uncalled bet of 0.20 returned to ""nick @ Ch6VcKk8xd""",2024-12-14T22:18:39.031Z,173421471903100
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:18:38.219Z,173421471821900
"""nick @ Ch6VcKk8xd"" bets 0.20",2024-12-14T22:18:35.430Z,173421471543000
"Flop:  [J♣, 3♠, 4♠]",2024-12-14T22:18:29.715Z,173421470971500
"""nick @ Ch6VcKk8xd"" calls 0.60",2024-12-14T22:18:28.861Z,173421470886100
"""Ryan Gohlmann @ 3GSe5nlH1c"" raises to 0.60",2024-12-14T22:18:23.892Z,173421470389200
"""nick @ Ch6VcKk8xd"" posts a big blind of 0.20",2024-12-14T22:18:20.648Z,173421470064805
"""Ryan Gohlmann @ 3GSe5nlH1c"" posts a small blind of 0.10",2024-12-14T22:18:20.648Z,173421470064804
"Player stacks: #6 ""nick @ Ch6VcKk8xd"" (34.89) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (28.34)",2024-12-14T22:18:20.648Z,173421470064801
"-- starting hand #128 (id: bfo0mnk209v7)  (No Limit Texas Hold'em) (dealer: ""Ryan Gohlmann @ 3GSe5nlH1c"") --",2024-12-14T22:18:20.648Z,173421470064800
"-- ending hand #127 --",2024-12-14T22:18:17.708Z,173421469770802
"""Ryan Gohlmann @ 3GSe5nlH1c"" collected 1.20 from pot",2024-12-14T22:18:17.708Z,173421469770801
"Uncalled bet of 1.40 returned to ""Ryan Gohlmann @ 3GSe5nlH1c""",2024-12-14T22:18:17.708Z,173421469770800
"""nick @ Ch6VcKk8xd"" folds",2024-12-14T22:18:16.888Z,173421469688800
"""Ryan Gohlmann @ 3GSe5nlH1c"" bets 1.40",2024-12-14T22:18:15.473Z,173421469547300
"River: 6♦, 4♣, A♣, 3♣ [10♥]",2024-12-14T22:18:11.968Z,173421469196800
"""nick @ Ch6VcKk8xd"" checks",2024-12-14T22:18:11.145Z,173421469114500
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:18:09.667Z,173421468966700
"Turn: 6♦, 4♣, A♣ [3♣]",2024-12-14T22:18:06.707Z,173421468670700
"""nick @ Ch6VcKk8xd"" calls 0.40",2024-12-14T22:18:05.882Z,173421468588200
"""Ryan Gohlmann @ 3GSe5nlH1c"" bets 0.40",2024-12-14T22:18:04.373Z,173421468437300
"Flop:  [6♦, 4♣, A♣]",2024-12-14T22:18:00.940Z,173421468094000
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:18:00.123Z,173421468012300
"""nick @ Ch6VcKk8xd"" calls 0.20",2024-12-14T22:17:58.693Z,173421467869300
"""Ryan Gohlmann @ 3GSe5nlH1c"" posts a big blind of 0.20",2024-12-14T22:17:54.533Z,173421467453305
"""nick @ Ch6VcKk8xd"" posts a small blind of 0.10",2024-12-14T22:17:54.533Z,173421467453304
"Player stacks: #6 ""nick @ Ch6VcKk8xd"" (35.49) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (27.74)",2024-12-14T22:17:54.533Z,173421467453301
"-- starting hand #127 (id: 8z7i6nn9r9sg)  (No Limit Texas Hold'em) (dealer: ""nick @ Ch6VcKk8xd"") --",2024-12-14T22:17:54.533Z,173421467453300
"-- ending hand #126 --",2024-12-14T22:17:48.601Z,173421466860102
"""nick @ Ch6VcKk8xd"" collected 0.40 from pot",2024-12-14T22:17:48.601Z,173421466860101
"Uncalled bet of 0.40 returned to ""nick @ Ch6VcKk8xd""",2024-12-14T22:17:48.601Z,173421466860100
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:17:47.780Z,173421466778000
"""nick @ Ch6VcKk8xd"" raises to 0.60",2024-12-14T22:17:39.384Z,173421465938400
"""Ryan Gohlmann @ 3GSe5nlH1c"" calls 0.20",2024-12-14T22:17:32.717Z,173421465271700
"""nick @ Ch6VcKk8xd"" posts a big blind of 0.20",2024-12-14T22:17:26.669Z,173421464666905
"""Ryan Gohlmann @ 3GSe5nlH1c"" posts a small blind of 0.10",2024-12-14T22:17:26.669Z,173421464666904
"Player stacks: #6 ""nick @ Ch6VcKk8xd"" (35.29) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (27.94)",2024-12-14T22:17:26.669Z,173421464666901
"-- starting hand #126 (id: brz6gz0olpy2)  (No Limit Texas Hold'em) (dealer: ""Ryan Gohlmann @ 3GSe5nlH1c"") --",2024-12-14T22:17:26.669Z,173421464666900
"-- ending hand #125 --",2024-12-14T22:17:20.754Z,173421464075402
"""nick @ Ch6VcKk8xd"" collected 0.40 from pot",2024-12-14T22:17:20.754Z,173421464075401
"Uncalled bet of 0.20 returned to ""nick @ Ch6VcKk8xd""",2024-12-14T22:17:20.754Z,173421464075400
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:17:19.898Z,173421463989800
"""nick @ Ch6VcKk8xd"" bets 0.20",2024-12-14T22:17:18.120Z,173421463812000
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:17:16.500Z,173421463650000
"Turn: 2♣, K♠, Q♣ [3♣]",2024-12-14T22:17:11.795Z,173421463179500
"""nick @ Ch6VcKk8xd"" checks",2024-12-14T22:17:10.968Z,173421463096800
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:17:09.243Z,173421462924300
"Flop:  [2♣, K♠, Q♣]",2024-12-14T22:16:55.624Z,173421461562400
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:16:54.805Z,173421461480500
"""nick @ Ch6VcKk8xd"" calls 0.20",2024-12-14T22:16:47.217Z,173421460721700
"""Ryan Gohlmann @ 3GSe5nlH1c"" posts a big blind of 0.20",2024-12-14T22:16:43.660Z,173421460366008
"""nick @ Ch6VcKk8xd"" posts a small blind of 0.10",2024-12-14T22:16:43.660Z,173421460366007
"Player stacks: #6 ""nick @ Ch6VcKk8xd"" (35.09) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (28.14)",2024-12-14T22:16:43.660Z,173421460366004
"-- starting hand #125 (id: sqdrunlzhlkq)  (No Limit Texas Hold'em) (dealer: ""nick @ Ch6VcKk8xd"") --",2024-12-14T22:16:43.660Z,173421460366003
"The player ""Carver @ iHIG57mx6P"" stand up with the stack of 25.07.",2024-12-14T22:16:43.660Z,173421460366002
"The player ""Spence @ cbvju-2iMm"" stand up with the stack of 94.08.",2024-12-14T22:16:43.660Z,173421460366001
"The player ""davis @ MxiH63B6Pl"" stand up with the stack of 97.01.",2024-12-14T22:16:43.660Z,173421460366000
"""nick @ Ch6VcKk8xd"" shows a A♦, 6♠.",2024-12-14T22:16:39.382Z,173421459938200
"-- ending hand #124 --",2024-12-14T22:16:37.050Z,173421459705002
"""nick @ Ch6VcKk8xd"" collected 2.10 from pot",2024-12-14T22:16:37.050Z,173421459705001
"Uncalled bet of 1.05 returned to ""nick @ Ch6VcKk8xd""",2024-12-14T22:16:37.050Z,173421459705000
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:16:36.179Z,173421459617900
"""davis @ MxiH63B6Pl"" folds",2024-12-14T22:16:23.080Z,173421458308000
"""nick @ Ch6VcKk8xd"" bets 1.05",2024-12-14T22:16:22.188Z,173421458218800
"Flop:  [3♠, 2♣, 2♠]",2024-12-14T22:16:10.613Z,173421457061300
"""davis @ MxiH63B6Pl"" calls 0.70",2024-12-14T22:16:09.771Z,173421456977100
"""nick @ Ch6VcKk8xd"" calls 0.70",2024-12-14T22:16:06.662Z,173421456666200
"""Spence @ cbvju-2iMm"" raises to 0.70",2024-12-14T22:16:05.329Z,173421456532900
"""Carver @ iHIG57mx6P"" folds",2024-12-14T22:15:59.272Z,173421455927200
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:15:57.189Z,173421455718900
"""davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-14T22:15:55.225Z,173421455522508
"""nick @ Ch6VcKk8xd"" posts a small blind of 0.10",2024-12-14T22:15:55.225Z,173421455522507
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (25.07) | #5 ""Spence @ cbvju-2iMm"" (94.78) | #6 ""nick @ Ch6VcKk8xd"" (33.69) | #8 ""davis @ MxiH63B6Pl"" (97.71) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (28.14)",2024-12-14T22:15:55.225Z,173421455522501
"-- starting hand #124 (id: 0o7vg4wmjo5q)  (No Limit Texas Hold'em) (dealer: ""Spence @ cbvju-2iMm"") --",2024-12-14T22:15:55.225Z,173421455522500
"-- ending hand #123 --",2024-12-14T22:15:52.251Z,173421455225102
"""nick @ Ch6VcKk8xd"" collected 8.00 from pot",2024-12-14T22:15:52.251Z,173421455225101
"Uncalled bet of 8.00 returned to ""nick @ Ch6VcKk8xd""",2024-12-14T22:15:52.251Z,173421455225100
"""Carver @ iHIG57mx6P"" folds",2024-12-14T22:15:51.436Z,173421455143600
"""nick @ Ch6VcKk8xd"" bets 8.00",2024-12-14T22:15:47.216Z,173421454721600
"River: 5♥, 5♠, 9♣, 7♥ [3♦]",2024-12-14T22:15:39.219Z,173421453921900
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:15:38.411Z,173421453841100
"""Carver @ iHIG57mx6P"" calls 2.40",2024-12-14T22:15:19.815Z,173421451981500
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:15:13.758Z,173421451375800
"""nick @ Ch6VcKk8xd"" bets 2.40",2024-12-14T22:15:12.633Z,173421451263300
"""Spence @ cbvju-2iMm"" checks",2024-12-14T22:15:09.632Z,173421450963200
"Turn: 5♥, 5♠, 9♣ [7♥]",2024-12-14T22:15:02.424Z,173421450242400
"""Carver @ iHIG57mx6P"" checks",2024-12-14T22:15:01.555Z,173421450155500
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:14:55.948Z,173421449594800
"""nick @ Ch6VcKk8xd"" checks",2024-12-14T22:14:52.787Z,173421449278700
"""Spence @ cbvju-2iMm"" checks",2024-12-14T22:14:44.120Z,173421448412000
"Flop:  [5♥, 5♠, 9♣]",2024-12-14T22:14:41.657Z,173421448165700
"""nick @ Ch6VcKk8xd"" calls 0.80",2024-12-14T22:14:40.811Z,173421448081100
"""Spence @ cbvju-2iMm"" calls 0.80",2024-12-14T22:14:37.312Z,173421447731200
"""Carver @ iHIG57mx6P"" calls 0.80",2024-12-14T22:14:34.871Z,173421447487100
"""Ryan Gohlmann @ 3GSe5nlH1c"" raises to 0.80",2024-12-14T22:14:20.462Z,173421446046200
"""davis @ MxiH63B6Pl"" folds",2024-12-14T22:14:05.447Z,173421444544700
"""nick @ Ch6VcKk8xd"" posts a big blind of 0.20",2024-12-14T22:14:03.594Z,173421444359408
"""Spence @ cbvju-2iMm"" posts a small blind of 0.10",2024-12-14T22:14:03.594Z,173421444359407
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (28.27) | #5 ""Spence @ cbvju-2iMm"" (95.58) | #6 ""nick @ Ch6VcKk8xd"" (28.89) | #8 ""davis @ MxiH63B6Pl"" (97.71) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (28.94)",2024-12-14T22:14:03.594Z,173421444359401
"-- starting hand #123 (id: ea2h7d5eumm9)  (No Limit Texas Hold'em) (dealer: ""Carver @ iHIG57mx6P"") --",2024-12-14T22:14:03.594Z,173421444359400
"""Ryan Gohlmann @ 3GSe5nlH1c"" shows a J♦, 10♦.",2024-12-14T22:13:57.862Z,173421443786200
"-- ending hand #122 --",2024-12-14T22:13:56.987Z,173421443698702
"""Ryan Gohlmann @ 3GSe5nlH1c"" collected 3.10 from pot",2024-12-14T22:13:56.987Z,173421443698701
"Uncalled bet of 1.55 returned to ""Ryan Gohlmann @ 3GSe5nlH1c""",2024-12-14T22:13:56.987Z,173421443698700
"""nick @ Ch6VcKk8xd"" folds",2024-12-14T22:13:56.125Z,173421443612500
"""Ryan Gohlmann @ 3GSe5nlH1c"" bets 1.55",2024-12-14T22:13:54.482Z,173421443448200
"""nick @ Ch6VcKk8xd"" checks",2024-12-14T22:13:43.861Z,173421442386100
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:13:41.675Z,173421442167500
"Flop:  [2♥, 6♠, K♠]",2024-12-14T22:13:36.164Z,173421441616400
"""nick @ Ch6VcKk8xd"" calls 1.00",2024-12-14T22:13:35.343Z,173421441534300
"""Spence @ cbvju-2iMm"" calls 1.00",2024-12-14T22:13:34.094Z,173421441409400
"""Carver @ iHIG57mx6P"" folds",2024-12-14T22:13:33.159Z,173421441315900
"""Ryan Gohlmann @ 3GSe5nlH1c"" raises to 1.00",2024-12-14T22:13:30.831Z,173421441083100
"""davis @ MxiH63B6Pl"" folds",2024-12-14T22:13:25.627Z,173421440562700
"""nick @ Ch6VcKk8xd"" calls 0.20",2024-12-14T22:13:23.591Z,173421440359100
"""Spence @ cbvju-2iMm"" posts a big blind of 0.20",2024-12-14T22:13:20.941Z,173421440094108
"""Carver @ iHIG57mx6P"" posts a small blind of 0.10",2024-12-14T22:13:20.941Z,173421440094107
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (28.37) | #5 ""Spence @ cbvju-2iMm"" (96.58) | #6 ""nick @ Ch6VcKk8xd"" (29.89) | #8 ""davis @ MxiH63B6Pl"" (97.71) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (26.84)",2024-12-14T22:13:20.941Z,173421440094101
"-- starting hand #122 (id: akdjmef6jlgg)  (No Limit Texas Hold'em) (dealer: ""Ryan Gohlmann @ 3GSe5nlH1c"") --",2024-12-14T22:13:20.941Z,173421440094100
"-- ending hand #121 --",2024-12-14T22:13:15.032Z,173421439503202
"""davis @ MxiH63B6Pl"" collected 0.50 from pot",2024-12-14T22:13:15.032Z,173421439503201
"Uncalled bet of 0.90 returned to ""davis @ MxiH63B6Pl""",2024-12-14T22:13:15.032Z,173421439503200
"""Carver @ iHIG57mx6P"" folds",2024-12-14T22:13:14.187Z,173421439418700
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:13:12.933Z,173421439293300
"""davis @ MxiH63B6Pl"" raises to 1.10",2024-12-14T22:13:10.833Z,173421439083300
"""nick @ Ch6VcKk8xd"" folds",2024-12-14T22:13:04.484Z,173421438448400
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:13:00.722Z,173421438072200
"""Carver @ iHIG57mx6P"" posts a big blind of 0.20",2024-12-14T22:12:57.284Z,173421437728408
"""Ryan Gohlmann @ 3GSe5nlH1c"" posts a small blind of 0.10",2024-12-14T22:12:57.284Z,173421437728407
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (28.57) | #5 ""Spence @ cbvju-2iMm"" (96.58) | #6 ""nick @ Ch6VcKk8xd"" (29.89) | #8 ""davis @ MxiH63B6Pl"" (97.41) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (26.94)",2024-12-14T22:12:57.284Z,173421437728401
"-- starting hand #121 (id: yte8xhdekw6m)  (No Limit Texas Hold'em) (dealer: ""davis @ MxiH63B6Pl"") --",2024-12-14T22:12:57.284Z,173421437728400
"-- ending hand #120 --",2024-12-14T22:12:54.279Z,173421437427903
"""nick @ Ch6VcKk8xd"" shows a Q♥, 7♥.",2024-12-14T22:12:54.279Z,173421437427902
"""davis @ MxiH63B6Pl"" collected 5.40 from pot with Flush, Qs High (combination: Q♠, J♠, 9♠, 5♠, 4♠, 2♠)",2024-12-14T22:12:54.279Z,173421437427901
"""davis @ MxiH63B6Pl"" shows a Q♠, 5♠.",2024-12-14T22:12:54.279Z,173421437427900
"""davis @ MxiH63B6Pl"" calls 1.80",2024-12-14T22:12:53.474Z,173421437347400
"""nick @ Ch6VcKk8xd"" bets 1.80",2024-12-14T22:12:46.963Z,173421436696300
"""davis @ MxiH63B6Pl"" checks",2024-12-14T22:12:28.690Z,173421434869000
"River: 9♠, 4♠, 2♠, J♠ [9♦]",2024-12-14T22:12:25.835Z,173421434583500
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:12:24.998Z,173421434499800
"""davis @ MxiH63B6Pl"" calls 0.60",2024-12-14T22:12:21.571Z,173421434157100
"""nick @ Ch6VcKk8xd"" bets 0.60",2024-12-14T22:12:18.136Z,173421433813600
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:12:14.298Z,173421433429800
"""davis @ MxiH63B6Pl"" checks",2024-12-14T22:12:12.115Z,173421433211500
"Turn: 9♠, 4♠, 2♠ [J♠]",2024-12-14T22:12:09.233Z,173421432923300
"""nick @ Ch6VcKk8xd"" checks",2024-12-14T22:12:08.374Z,173421432837400
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:12:05.783Z,173421432578300
"""davis @ MxiH63B6Pl"" checks",2024-12-14T22:12:04.298Z,173421432429800
"Flop:  [9♠, 4♠, 2♠]",2024-12-14T22:12:01.323Z,173421432132300
"""Ryan Gohlmann @ 3GSe5nlH1c"" checks",2024-12-14T22:12:00.501Z,173421432050100
"""davis @ MxiH63B6Pl"" calls 0.20",2024-12-14T22:11:47.167Z,173421430716700
"""nick @ Ch6VcKk8xd"" calls 0.20",2024-12-14T22:11:43.939Z,173421430393900
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:11:41.963Z,173421430196300
"""Carver @ iHIG57mx6P"" folds",2024-12-14T22:11:40.938Z,173421430093800
"""Ryan Gohlmann @ 3GSe5nlH1c"" posts a big blind of 0.20",2024-12-14T22:11:37.198Z,173421429719808
"""davis @ MxiH63B6Pl"" posts a small blind of 0.10",2024-12-14T22:11:37.198Z,173421429719807
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (28.57) | #5 ""Spence @ cbvju-2iMm"" (96.58) | #6 ""nick @ Ch6VcKk8xd"" (32.49) | #8 ""davis @ MxiH63B6Pl"" (94.61) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (27.14)",2024-12-14T22:11:37.198Z,173421429719801
"-- starting hand #120 (id: l4yi6easc63k)  (No Limit Texas Hold'em) (dealer: ""nick @ Ch6VcKk8xd"") --",2024-12-14T22:11:37.198Z,173421429719800
"-- ending hand #119 --",2024-12-14T22:11:31.249Z,173421429124902
"""nick @ Ch6VcKk8xd"" collected 0.40 from pot",2024-12-14T22:11:31.249Z,173421429124901
"Uncalled bet of 0.20 returned to ""nick @ Ch6VcKk8xd""",2024-12-14T22:11:31.249Z,173421429124900
"""davis @ MxiH63B6Pl"" folds",2024-12-14T22:11:30.422Z,173421429042200
"""nick @ Ch6VcKk8xd"" bets 0.20",2024-12-14T22:11:28.085Z,173421428808500
"Flop:  [7♠, 7♥, 6♣]",2024-12-14T22:11:23.351Z,173421428335100
"""davis @ MxiH63B6Pl"" checks",2024-12-14T22:11:22.498Z,173421428249800
"""nick @ Ch6VcKk8xd"" calls 0.20",2024-12-14T22:11:19.861Z,173421427986100
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:11:13.297Z,173421427329700
"""Carver @ iHIG57mx6P"" folds",2024-12-14T22:11:12.294Z,173421427229400
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:11:10.300Z,173421427030000
"""davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-14T22:11:08.438Z,173421426843808
"""nick @ Ch6VcKk8xd"" posts a small blind of 0.10",2024-12-14T22:11:08.438Z,173421426843807
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (28.57) | #5 ""Spence @ cbvju-2iMm"" (96.58) | #6 ""nick @ Ch6VcKk8xd"" (32.29) | #8 ""davis @ MxiH63B6Pl"" (94.81) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (27.14)",2024-12-14T22:11:08.438Z,173421426843801
"-- starting hand #119 (id: prozh2gpnmk3)  (No Limit Texas Hold'em) (dealer: ""Spence @ cbvju-2iMm"") --",2024-12-14T22:11:08.438Z,173421426843800
"""Ryan Gohlmann @ 3GSe5nlH1c"" shows a K♣.",2024-12-14T22:11:05.514Z,173421426551400
"""Carver @ iHIG57mx6P"" shows a 9♣, J♥.",2024-12-14T22:11:03.183Z,173421426318300
"-- ending hand #118 --",2024-12-14T22:11:01.124Z,173421426112402
"""Ryan Gohlmann @ 3GSe5nlH1c"" collected 1.60 from pot",2024-12-14T22:11:01.124Z,173421426112401
"Uncalled bet of 1.00 returned to ""Ryan Gohlmann @ 3GSe5nlH1c""",2024-12-14T22:11:01.124Z,173421426112400
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:11:00.310Z,173421426031000
"""Ryan Gohlmann @ 3GSe5nlH1c"" bets 1.00",2024-12-14T22:10:52.657Z,173421425265700
"""Spence @ cbvju-2iMm"" checks",2024-12-14T22:10:39.087Z,173421423908700
"Flop:  [10♣, Q♠, 4♥]",2024-12-14T22:10:29.287Z,173421422928700
"""nick @ Ch6VcKk8xd"" folds",2024-12-14T22:10:28.480Z,173421422848000
"""Spence @ cbvju-2iMm"" calls 0.70",2024-12-14T22:10:26.989Z,173421422698900
"""Carver @ iHIG57mx6P"" folds",2024-12-14T22:10:26.104Z,173421422610400
"""Ryan Gohlmann @ 3GSe5nlH1c"" raises to 0.70",2024-12-14T22:10:23.292Z,173421422329200
"""davis @ MxiH63B6Pl"" folds",2024-12-14T22:10:18.712Z,173421421871200
"""nick @ Ch6VcKk8xd"" posts a big blind of 0.20",2024-12-14T22:10:14.161Z,173421421416108
"""Spence @ cbvju-2iMm"" posts a small blind of 0.10",2024-12-14T22:10:14.161Z,173421421416107
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (28.57) | #5 ""Spence @ cbvju-2iMm"" (97.28) | #6 ""nick @ Ch6VcKk8xd"" (32.49) | #8 ""davis @ MxiH63B6Pl"" (94.81) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (26.24)",2024-12-14T22:10:14.161Z,173421421416101
"-- starting hand #118 (id: 0lerfesc64wn)  (No Limit Texas Hold'em) (dealer: ""Carver @ iHIG57mx6P"") --",2024-12-14T22:10:14.161Z,173421421416100
"""Carver @ iHIG57mx6P"" shows a 6♥, 7♦.",2024-12-14T22:10:11.232Z,173421421123200
"-- ending hand #117 --",2024-12-14T22:10:10.477Z,173421421047702
"""Carver @ iHIG57mx6P"" collected 0.40 from pot",2024-12-14T22:10:10.477Z,173421421047701
"Uncalled bet of 0.20 returned to ""Carver @ iHIG57mx6P""",2024-12-14T22:10:10.477Z,173421421047700
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:10:09.616Z,173421420961600
"""Carver @ iHIG57mx6P"" bets 0.20",2024-12-14T22:10:08.327Z,173421420832700
"River: K♥, 9♠, A♠, 2♦ [10♦]",2024-12-14T22:10:05.955Z,173421420595500
"""Spence @ cbvju-2iMm"" checks",2024-12-14T22:10:05.076Z,173421420507600
"""Carver @ iHIG57mx6P"" checks",2024-12-14T22:10:04.157Z,173421420415700
"Turn: K♥, 9♠, A♠ [2♦]",2024-12-14T22:10:01.542Z,173421420154200
"""Spence @ cbvju-2iMm"" checks",2024-12-14T22:10:00.688Z,173421420068800
"""Carver @ iHIG57mx6P"" checks",2024-12-14T22:09:59.740Z,173421419974000
"Flop:  [K♥, 9♠, A♠]",2024-12-14T22:09:56.906Z,173421419690600
"""Spence @ cbvju-2iMm"" checks",2024-12-14T22:09:56.100Z,173421419610000
"""Carver @ iHIG57mx6P"" calls 0.20",2024-12-14T22:09:55.215Z,173421419521500
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:09:50.051Z,173421419005100
"""davis @ MxiH63B6Pl"" folds",2024-12-14T22:09:49.094Z,173421418909400
"""nick @ Ch6VcKk8xd"" folds",2024-12-14T22:09:46.890Z,173421418689000
"""Spence @ cbvju-2iMm"" posts a big blind of 0.20",2024-12-14T22:09:42.348Z,173421418234809
"""Carver @ iHIG57mx6P"" posts a small blind of 0.10",2024-12-14T22:09:42.348Z,173421418234808
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (28.37) | #5 ""Spence @ cbvju-2iMm"" (97.48) | #6 ""nick @ Ch6VcKk8xd"" (32.49) | #8 ""davis @ MxiH63B6Pl"" (94.81) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (26.24)",2024-12-14T22:09:42.348Z,173421418234802
"-- starting hand #117 (id: 65vrtemjoeou)  (No Limit Texas Hold'em) (dead button) --",2024-12-14T22:09:42.348Z,173421418234801
"The player ""Roman @ 4DIsDeVsL7"" quits the game with a stack of 55.69.",2024-12-14T22:09:42.348Z,173421418234800
"-- ending hand #116 --",2024-12-14T22:09:39.276Z,173421417927603
"""Carver @ iHIG57mx6P"" shows a 8♥, J♣.",2024-12-14T22:09:39.276Z,173421417927602
"""nick @ Ch6VcKk8xd"" collected 0.90 from pot with Two Pair, A's & 2's (combination: A♠, A♥, 2♥, 2♣, Q♠)",2024-12-14T22:09:39.276Z,173421417927601
"""nick @ Ch6VcKk8xd"" shows a 2♥, 2♣.",2024-12-14T22:09:39.276Z,173421417927600
"""nick @ Ch6VcKk8xd"" checks",2024-12-14T22:09:38.430Z,173421417843000
"""Carver @ iHIG57mx6P"" checks",2024-12-14T22:09:35.230Z,173421417523000
"River: Q♠, A♠, 7♦, 10♠ [A♥]",2024-12-14T22:09:31.824Z,173421417182400
"""nick @ Ch6VcKk8xd"" calls 0.20",2024-12-14T22:09:31.012Z,173421417101200
"""Carver @ iHIG57mx6P"" bets 0.20",2024-12-14T22:09:28.758Z,173421416875800
"Turn: Q♠, A♠, 7♦ [10♠]",2024-12-14T22:09:25.849Z,173421416584900
"""nick @ Ch6VcKk8xd"" checks",2024-12-14T22:09:25.041Z,173421416504100
"""Carver @ iHIG57mx6P"" checks",2024-12-14T22:09:23.462Z,173421416346200
"Flop:  [Q♠, A♠, 7♦]",2024-12-14T22:09:21.613Z,173421416161300
"""Carver @ iHIG57mx6P"" checks",2024-12-14T22:09:20.755Z,173421416075500
"""Roman @ 4DIsDeVsL7"" folds",2024-12-14T22:09:12.927Z,173421415292700
"""Ryan Gohlmann @ 3GSe5nlH1c"" folds",2024-12-14T22:09:12.084Z,173421415208400
"""davis @ MxiH63B6Pl"" folds",2024-12-14T22:08:51.203Z,173421413120300
"""nick @ Ch6VcKk8xd"" calls 0.20",2024-12-14T22:08:50.339Z,173421413033900
"""Spence @ cbvju-2iMm"" folds",2024-12-14T22:08:48.575Z,173421412857500
"""Carver @ iHIG57mx6P"" posts a big blind of 0.20",2024-12-14T22:08:47.163Z,173421412716309
"""Roman @ 4DIsDeVsL7"" posts a small blind of 0.10",2024-12-14T22:08:47.163Z,173421412716308
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (28.77) | #5 ""Spence @ cbvju-2iMm"" (97.48) | #6 ""nick @ Ch6VcKk8xd"" (31.99) | #8 ""davis @ MxiH63B6Pl"" (94.81) | #9 ""Ryan Gohlmann @ 3GSe5nlH1c"" (26.24) | #10 ""Roman @ 4DIsDeVsL7"" (55.79)",2024-12-14T22:08:47.163Z,173421412716301
"-- starting hand #116 (id: kjoptsgfcwub)  (No Limit Texas Hold'em) (dealer: ""Ryan Gohlmann @ 3GSe5nlH1c"") --",2024-12-14T22:08:47.163Z,173421412716300
"""davis @ MxiH63B6Pl"" shows a 4♠.",2024-12-14T22:08:44.604Z,173421412460400
