entry,at,order
"""timh @ IDAaB_gryp"" bets 10.05 and go all in",2024-12-16T05:00:33.407Z,173432523340700
"Turn: 7♥, 5♠, 9♦ [A♥]",2024-12-16T05:00:31.720Z,173432523172000
"""timh @ IDAaB_gryp"" calls 6.50",2024-12-16T05:00:30.888Z,173432523088800
"""Pablo @ h6PkxSmy50"" folds",2024-12-16T05:00:28.500Z,173432522850000
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T05:00:27.579Z,173432522757900
"""willdevens @ sVfd-WUsjU"" bets 6.50",2024-12-16T05:00:26.076Z,173432522607600
"""timh @ IDAaB_gryp"" checks",2024-12-16T05:00:19.414Z,173432521941400
"""Pablo @ h6PkxSmy50"" checks",2024-12-16T05:00:18.507Z,173432521850700
"Flop:  [7♥, 5♠, 9♦]",2024-12-16T05:00:11.686Z,173432521168600
"""timh @ IDAaB_gryp"" calls 2.00",2024-12-16T05:00:10.850Z,173432521085000
"""Pablo @ h6PkxSmy50"" calls 2.00",2024-12-16T05:00:08.672Z,173432520867200
"""Spence @ cbvju-2iMm"" folds",2024-12-16T05:00:07.731Z,173432520773100
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T05:00:06.788Z,173432520678800
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T05:00:05.807Z,173432520580700
"""Davis @ MxiH63B6Pl"" calls 2.00",2024-12-16T05:00:02.545Z,173432520254500
"""Carver @ iHIG57mx6P"" folds",2024-12-16T04:59:51.748Z,173432519174800
"""willdevens @ sVfd-WUsjU"" raises to 2.00",2024-12-16T04:59:50.427Z,173432519042700
"""timh @ IDAaB_gryp"" raises to 0.60",2024-12-16T04:59:43.412Z,173432518341200
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T04:59:40.777Z,173432518077700
"""Pablo @ h6PkxSmy50"" posts a big blind of 0.20",2024-12-16T04:59:39.595Z,173432517959512
"""Spence @ cbvju-2iMm"" posts a small blind of 0.10",2024-12-16T04:59:39.595Z,173432517959511
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (47.00) | #2 ""Davis @ MxiH63B6Pl"" (92.75) | #3 ""Avery @ 2TyZTIIMz8"" (25.30) | #5 ""slick nick @ Ch6VcKk8xd"" (37.11) | #6 ""Spence @ cbvju-2iMm"" (15.65) | #7 ""Pablo @ h6PkxSmy50"" (28.37) | #8 ""Ryan @ 3GSe5nlH1c"" (18.90) | #9 ""timh @ IDAaB_gryp"" (18.55) | #10 ""willdevens @ sVfd-WUsjU"" (87.34)",2024-12-16T04:59:39.595Z,173432517959501
"-- starting hand #113 (id: setcso4nwdch)  (No Limit Texas Hold'em) (dealer: ""slick nick @ Ch6VcKk8xd"") --",2024-12-16T04:59:39.595Z,173432517959500
"""Pablo @ h6PkxSmy50"" shows a 4♥, Q♣.",2024-12-16T04:59:35.416Z,173432517541600
"""Spence @ cbvju-2iMm"" shows a A♥, 9♦.",2024-12-16T04:59:33.319Z,173432517331900
"-- ending hand #112 --",2024-12-16T04:59:32.583Z,173432517258302
"""Ryan @ 3GSe5nlH1c"" collected 8.20 from pot with Two Pair, Q's & 9's (combination: Q♥, Q♦, 9♥, 9♠, K♠)",2024-12-16T04:59:32.583Z,173432517258301
"""Ryan @ 3GSe5nlH1c"" shows a J♥, K♠.",2024-12-16T04:59:32.583Z,173432517258300
"""timh @ IDAaB_gryp"" checks",2024-12-16T04:59:31.748Z,173432517174800
"""Ryan @ 3GSe5nlH1c"" checks",2024-12-16T04:59:29.369Z,173432516936900
"River: 5♠, Q♥, 9♥, 9♠ [Q♦]",2024-12-16T04:59:27.375Z,173432516737500
"""timh @ IDAaB_gryp"" checks",2024-12-16T04:59:26.485Z,173432516648500
"""Ryan @ 3GSe5nlH1c"" checks",2024-12-16T04:59:25.472Z,173432516547200
"Turn: 5♠, Q♥, 9♥ [9♠]",2024-12-16T04:59:23.570Z,173432516357000
"""Ryan @ 3GSe5nlH1c"" calls 2.05",2024-12-16T04:59:22.737Z,173432516273700
"""Spence @ cbvju-2iMm"" folds",2024-12-16T04:59:21.795Z,173432516179500
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T04:59:20.316Z,173432516031600
"""timh @ IDAaB_gryp"" bets 2.05",2024-12-16T04:59:13.636Z,173432515363600
"""Ryan @ 3GSe5nlH1c"" checks",2024-12-16T04:59:11.410Z,173432515141000
"""Spence @ cbvju-2iMm"" checks",2024-12-16T04:59:10.470Z,173432515047000
"Flop:  [5♠, Q♥, 9♥]",2024-12-16T04:59:07.962Z,173432514796200
"""Spence @ cbvju-2iMm"" calls 1.00",2024-12-16T04:59:07.112Z,173432514711200
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T04:59:06.174Z,173432514617400
"""Avery @ 2TyZTIIMz8"" calls 1.00",2024-12-16T04:58:51.276Z,173432513127600
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T04:58:46.383Z,173432512638300
"""Carver @ iHIG57mx6P"" folds",2024-12-16T04:58:45.448Z,173432512544800
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T04:58:44.455Z,173432512445500
"""timh @ IDAaB_gryp"" calls 1.00",2024-12-16T04:58:43.510Z,173432512351000
"""Ryan @ 3GSe5nlH1c"" raises to 1.00",2024-12-16T04:58:41.305Z,173432512130500
"""Pablo @ h6PkxSmy50"" folds",2024-12-16T04:58:38.038Z,173432511803800
"""Spence @ cbvju-2iMm"" posts a big blind of 0.20",2024-12-16T04:58:28.991Z,173432510899112
"""slick nick @ Ch6VcKk8xd"" posts a small blind of 0.10",2024-12-16T04:58:28.991Z,173432510899111
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (47.00) | #2 ""Davis @ MxiH63B6Pl"" (92.75) | #3 ""Avery @ 2TyZTIIMz8"" (26.30) | #5 ""slick nick @ Ch6VcKk8xd"" (37.21) | #6 ""Spence @ cbvju-2iMm"" (16.65) | #7 ""Pablo @ h6PkxSmy50"" (28.37) | #8 ""Ryan @ 3GSe5nlH1c"" (13.75) | #9 ""timh @ IDAaB_gryp"" (21.60) | #10 ""willdevens @ sVfd-WUsjU"" (87.34)",2024-12-16T04:58:28.991Z,173432510899101
"-- starting hand #112 (id: l3wnnv64q50d)  (No Limit Texas Hold'em) (dealer: ""Avery @ 2TyZTIIMz8"") --",2024-12-16T04:58:28.991Z,173432510899100
"""Carver @ iHIG57mx6P"" shows a 10♠, 10♥.",2024-12-16T04:58:24.032Z,173432510403200
"-- ending hand #111 --",2024-12-16T04:58:22.468Z,173432510246802
"""Davis @ MxiH63B6Pl"" collected 42.28 from pot with Flush, Ah High (combination: A♥, Q♥, J♥, 9♥, 8♥, 3♥)",2024-12-16T04:58:22.468Z,173432510246801
"""Davis @ MxiH63B6Pl"" shows a A♥, J♥.",2024-12-16T04:58:22.468Z,173432510246800
"""Carver @ iHIG57mx6P"" folds",2024-12-16T04:58:21.643Z,173432510164300
"""Pablo @ h6PkxSmy50"" calls 8.00",2024-12-16T04:58:19.783Z,173432509978300
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T04:58:04.786Z,173432508478600
"""Davis @ MxiH63B6Pl"" bets 8.00",2024-12-16T04:58:03.245Z,173432508324500
"""Carver @ iHIG57mx6P"" checks",2024-12-16T04:57:58.647Z,173432507864700
"""Pablo @ h6PkxSmy50"" checks",2024-12-16T04:57:50.522Z,173432507052200
"""Avery @ 2TyZTIIMz8"" checks",2024-12-16T04:57:42.882Z,173432506288200
"River: 9♥, 4♣, Q♥, 8♥ [3♥]",2024-12-16T04:57:39.797Z,173432505979700
"""Carver @ iHIG57mx6P"" calls 3.00",2024-12-16T04:57:38.978Z,173432505897800
"""Pablo @ h6PkxSmy50"" calls 3.00",2024-12-16T04:57:33.197Z,173432505319700
"""Avery @ 2TyZTIIMz8"" calls 3.00",2024-12-16T04:57:31.562Z,173432505156200
"""Davis @ MxiH63B6Pl"" bets 3.00",2024-12-16T04:57:30.060Z,173432505006000
"""Carver @ iHIG57mx6P"" checks",2024-12-16T04:57:25.961Z,173432504596100
"""Pablo @ h6PkxSmy50"" checks",2024-12-16T04:57:19.814Z,173432503981400
"""Avery @ 2TyZTIIMz8"" checks",2024-12-16T04:57:17.992Z,173432503799200
"Turn: 9♥, 4♣, Q♥ [8♥]",2024-12-16T04:57:15.715Z,173432503571500
"""Davis @ MxiH63B6Pl"" checks",2024-12-16T04:57:14.899Z,173432503489900
"""Carver @ iHIG57mx6P"" checks",2024-12-16T04:57:11.449Z,173432503144900
"""Pablo @ h6PkxSmy50"" checks",2024-12-16T04:57:05.651Z,173432502565100
"""Avery @ 2TyZTIIMz8"" checks",2024-12-16T04:57:03.695Z,173432502369500
"Flop:  [9♥, 4♣, Q♥]",2024-12-16T04:56:43.663Z,173432500366300
"""Carver @ iHIG57mx6P"" calls 3.42",2024-12-16T04:56:42.849Z,173432500284900
"""timh @ IDAaB_gryp"" folds",2024-12-16T04:56:36.677Z,173432499667700
"""Pablo @ h6PkxSmy50"" calls 3.42",2024-12-16T04:56:35.797Z,173432499579700
"""Spence @ cbvju-2iMm"" folds",2024-12-16T04:56:32.068Z,173432499206800
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T04:56:29.835Z,173432498983500
"""Avery @ 2TyZTIIMz8"" calls 3.42",2024-12-16T04:56:28.946Z,173432498894600
"""Davis @ MxiH63B6Pl"" raises to 3.42",2024-12-16T04:56:26.697Z,173432498669700
"""Carver @ iHIG57mx6P"" raises to 1.10",2024-12-16T04:56:19.973Z,173432497997300
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T04:56:14.311Z,173432497431100
"""timh @ IDAaB_gryp"" calls 0.20",2024-12-16T04:56:13.430Z,173432497343000
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T04:56:12.500Z,173432497250000
"""Pablo @ h6PkxSmy50"" calls 0.20",2024-12-16T04:56:11.583Z,173432497158300
"""Spence @ cbvju-2iMm"" calls 0.20",2024-12-16T04:55:53.134Z,173432495313400
"""slick nick @ Ch6VcKk8xd"" posts a big blind of 0.20",2024-12-16T04:55:45.362Z,173432494536212
"""Avery @ 2TyZTIIMz8"" posts a small blind of 0.10",2024-12-16T04:55:45.362Z,173432494536211
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (53.42) | #2 ""Davis @ MxiH63B6Pl"" (64.89) | #3 ""Avery @ 2TyZTIIMz8"" (32.72) | #5 ""slick nick @ Ch6VcKk8xd"" (37.41) | #6 ""Spence @ cbvju-2iMm"" (16.85) | #7 ""Pablo @ h6PkxSmy50"" (42.79) | #8 ""Ryan @ 3GSe5nlH1c"" (13.75) | #9 ""timh @ IDAaB_gryp"" (21.80) | #10 ""willdevens @ sVfd-WUsjU"" (87.34)",2024-12-16T04:55:45.362Z,173432494536201
"-- starting hand #111 (id: oie71fi4tv3u)  (No Limit Texas Hold'em) (dealer: ""Davis @ MxiH63B6Pl"") --",2024-12-16T04:55:45.362Z,173432494536200
"""Spence @ cbvju-2iMm"" shows a 6♣, Q♠.",2024-12-16T04:55:39.970Z,173432493997000
"-- ending hand #110 --",2024-12-16T04:55:38.822Z,173432493882203
"""Ryan @ 3GSe5nlH1c"" shows a 10♥, A♦.",2024-12-16T04:55:38.822Z,173432493882202
"""Davis @ MxiH63B6Pl"" collected 9.20 from pot with Pair, K's (combination: K♥, K♦, J♣, 10♦, 8♣)",2024-12-16T04:55:38.822Z,173432493882201
"""Davis @ MxiH63B6Pl"" shows a K♥, J♣.",2024-12-16T04:55:38.822Z,173432493882200
"""Davis @ MxiH63B6Pl"" calls 2.00",2024-12-16T04:55:37.961Z,173432493796100
"""Ryan @ 3GSe5nlH1c"" bets 2.00",2024-12-16T04:55:36.203Z,173432493620300
"""Davis @ MxiH63B6Pl"" checks",2024-12-16T04:55:31.744Z,173432493174400
"River: K♦, 4♥, 10♦, 7♠ [8♣]",2024-12-16T04:55:28.134Z,173432492813400
"""Ryan @ 3GSe5nlH1c"" checks",2024-12-16T04:55:27.304Z,173432492730400
"""Davis @ MxiH63B6Pl"" checks",2024-12-16T04:55:26.430Z,173432492643000
"Turn: K♦, 4♥, 10♦ [7♠]",2024-12-16T04:55:24.335Z,173432492433500
"""Davis @ MxiH63B6Pl"" calls 1.30",2024-12-16T04:55:23.502Z,173432492350200
"""Ryan @ 3GSe5nlH1c"" bets 1.30",2024-12-16T04:55:18.410Z,173432491841000
"""Davis @ MxiH63B6Pl"" checks",2024-12-16T04:55:15.664Z,173432491566400
"Flop:  [K♦, 4♥, 10♦]",2024-12-16T04:55:13.781Z,173432491378100
"""Pablo @ h6PkxSmy50"" folds",2024-12-16T04:55:12.927Z,173432491292700
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T04:55:10.477Z,173432491047700
"""Davis @ MxiH63B6Pl"" calls 1.10",2024-12-16T04:55:08.774Z,173432490877400
"""Carver @ iHIG57mx6P"" folds",2024-12-16T04:55:06.615Z,173432490661500
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T04:55:05.665Z,173432490566500
"""timh @ IDAaB_gryp"" folds",2024-12-16T04:55:04.798Z,173432490479800
"""Ryan @ 3GSe5nlH1c"" raises to 1.10",2024-12-16T04:54:53.044Z,173432489304400
"""Pablo @ h6PkxSmy50"" calls 0.20",2024-12-16T04:54:37.622Z,173432487762200
"""Spence @ cbvju-2iMm"" folds",2024-12-16T04:54:34.930Z,173432487493000
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T04:54:32.928Z,173432487292800
"""Avery @ 2TyZTIIMz8"" posts a big blind of 0.20",2024-12-16T04:54:24.594Z,173432486459412
"""Davis @ MxiH63B6Pl"" posts a small blind of 0.10",2024-12-16T04:54:24.594Z,173432486459411
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (53.42) | #2 ""Davis @ MxiH63B6Pl"" (60.09) | #3 ""Avery @ 2TyZTIIMz8"" (32.92) | #5 ""slick nick @ Ch6VcKk8xd"" (37.41) | #6 ""Spence @ cbvju-2iMm"" (16.85) | #7 ""Pablo @ h6PkxSmy50"" (42.99) | #8 ""Ryan @ 3GSe5nlH1c"" (18.15) | #9 ""timh @ IDAaB_gryp"" (21.80) | #10 ""willdevens @ sVfd-WUsjU"" (87.34)",2024-12-16T04:54:24.594Z,173432486459401
"-- starting hand #110 (id: gnorb4np2atq)  (No Limit Texas Hold'em) (dealer: ""Carver @ iHIG57mx6P"") --",2024-12-16T04:54:24.594Z,173432486459400
"-- ending hand #109 --",2024-12-16T04:54:16.574Z,173432485657402
"""Spence @ cbvju-2iMm"" collected 16.85 from pot with Three of a Kind, 6's on the second run  (combination: 6♠, 6♣, 6♦, 10♣, 5♥)",2024-12-16T04:54:16.574Z,173432485657401
"""timh @ IDAaB_gryp"" collected 16.85 from pot with Full House, A's over 9's (combination: A♣, A♥, A♠, 9♥, 9♦)",2024-12-16T04:54:16.574Z,173432485657400
"River (second run): 5♥, 6♦, 2♦, 10♣ [3♣]",2024-12-16T04:54:12.563Z,173432485256300
"Turn (second run): 5♥, 6♦, 2♦ [10♣]",2024-12-16T04:54:08.536Z,173432484853600
"Flop (second run):  [5♥, 6♦, 2♦]",2024-12-16T04:54:04.518Z,173432484451800
"River: A♥, 9♥, A♠, 8♥ [9♦]",2024-12-16T04:54:00.498Z,173432484049800
"Turn: A♥, 9♥, A♠ [8♥]",2024-12-16T04:53:56.488Z,173432483648800
"Flop:  [A♥, 9♥, A♠]",2024-12-16T04:53:52.434Z,173432483243400
"""timh @ IDAaB_gryp"" shows a K♣, A♣.",2024-12-16T04:53:48.425Z,173432482842502
"""Spence @ cbvju-2iMm"" shows a 6♠, 6♣.",2024-12-16T04:53:48.425Z,173432482842501
"Uncalled bet of 4.95 returned to ""timh @ IDAaB_gryp""",2024-12-16T04:53:48.425Z,173432482842500
"All players in hand choose to run it twice.",2024-12-16T04:53:47.564Z,173432482756401
"""timh @ IDAaB_gryp"" chooses to  run it twice.",2024-12-16T04:53:47.564Z,173432482756400
"""Spence @ cbvju-2iMm"" chooses to  run it twice.",2024-12-16T04:53:47.447Z,173432482744700
"Remaining players decide whether to run it twice.",2024-12-16T04:53:46.050Z,173432482605001
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T04:53:46.050Z,173432482605000
"""timh @ IDAaB_gryp"" raises to 20.00 and go all in",2024-12-16T04:53:44.862Z,173432482486200
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T04:53:39.928Z,173432481992800
"""Pablo @ h6PkxSmy50"" folds",2024-12-16T04:53:38.992Z,173432481899200
"""Spence @ cbvju-2iMm"" raises to 15.05 and go all in",2024-12-16T04:53:37.956Z,173432481795600
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T04:53:33.103Z,173432481310300
"""Carver @ iHIG57mx6P"" folds",2024-12-16T04:53:31.538Z,173432481153800
"""willdevens @ sVfd-WUsjU"" calls 2.00",2024-12-16T04:53:30.627Z,173432481062700
"""timh @ IDAaB_gryp"" raises to 2.00",2024-12-16T04:53:23.017Z,173432480301700
"""Ryan @ 3GSe5nlH1c"" raises to 1.10",2024-12-16T04:53:19.530Z,173432479953000
"""Pablo @ h6PkxSmy50"" calls 0.20",2024-12-16T04:53:16.459Z,173432479645900
"""Spence @ cbvju-2iMm"" calls 0.20",2024-12-16T04:53:13.716Z,173432479371600
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T04:53:08.219Z,173432478821900
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T04:53:07.207Z,173432478720700
"""Davis @ MxiH63B6Pl"" posts a big blind of 0.20",2024-12-16T04:53:04.995Z,173432478499513
"""Carver @ iHIG57mx6P"" posts a small blind of 0.10",2024-12-16T04:53:04.995Z,173432478499512
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (53.52) | #2 ""Davis @ MxiH63B6Pl"" (60.29) | #3 ""Avery @ 2TyZTIIMz8"" (32.92) | #5 ""slick nick @ Ch6VcKk8xd"" (37.41) | #6 ""Spence @ cbvju-2iMm"" (15.05) | #7 ""Pablo @ h6PkxSmy50"" (43.19) | #8 ""Ryan @ 3GSe5nlH1c"" (19.25) | #9 ""timh @ IDAaB_gryp"" (20.00) | #10 ""willdevens @ sVfd-WUsjU"" (89.34)",2024-12-16T04:53:04.995Z,173432478499502
"-- starting hand #109 (id: aaxzmqukqga9)  (No Limit Texas Hold'em) (dealer: ""willdevens @ sVfd-WUsjU"") --",2024-12-16T04:53:04.995Z,173432478499501
"The player ""timh @ IDAaB_gryp"" joined the game with a stack of 20.00.",2024-12-16T04:53:04.995Z,173432478499500
"""Spence @ cbvju-2iMm"" shows a J♠, A♥.",2024-12-16T04:53:01.415Z,173432478141500
"""willdevens @ sVfd-WUsjU"" shows a J♦, 10♣.",2024-12-16T04:53:00.258Z,173432478025800
"""Carver @ iHIG57mx6P"" shows a 9♣, J♣.",2024-12-16T04:52:57.701Z,173432477770100
"-- ending hand #108 --",2024-12-16T04:52:56.988Z,173432477698802
"""Carver @ iHIG57mx6P"" collected 5.70 from pot",2024-12-16T04:52:56.988Z,173432477698801
"Uncalled bet of 2.00 returned to ""Carver @ iHIG57mx6P""",2024-12-16T04:52:56.988Z,173432477698800
"""Spence @ cbvju-2iMm"" folds",2024-12-16T04:52:56.109Z,173432477610900
"""Carver @ iHIG57mx6P"" bets 2.00",2024-12-16T04:52:51.568Z,173432477156800
"Turn: 5♦, 10♥, Q♠ [3♣]",2024-12-16T04:52:40.320Z,173432476032000
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T04:52:39.448Z,173432475944800
"""Spence @ cbvju-2iMm"" calls 1.20",2024-12-16T04:52:35.747Z,173432475574700
"""Carver @ iHIG57mx6P"" bets 1.20",2024-12-16T04:52:34.589Z,173432475458900
"""willdevens @ sVfd-WUsjU"" checks",2024-12-16T04:52:21.338Z,173432474133800
"Flop:  [5♦, 10♥, Q♠]",2024-12-16T04:52:18.955Z,173432473895500
"""Carver @ iHIG57mx6P"" calls 1.10",2024-12-16T04:52:18.141Z,173432473814100
"""willdevens @ sVfd-WUsjU"" calls 1.10",2024-12-16T04:52:04.171Z,173432472417100
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T04:52:01.803Z,173432472180300
"""Pablo @ h6PkxSmy50"" folds",2024-12-16T04:51:59.955Z,173432471995500
"""Spence @ cbvju-2iMm"" raises to 1.10",2024-12-16T04:51:56.907Z,173432471690700
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T04:51:53.464Z,173432471346400
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T04:51:50.676Z,173432471067600
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T04:51:49.687Z,173432470968700
"""Carver @ iHIG57mx6P"" posts a big blind of 0.20",2024-12-16T04:51:48.189Z,173432470818911
"""willdevens @ sVfd-WUsjU"" posts a small blind of 0.10",2024-12-16T04:51:48.189Z,173432470818910
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (50.12) | #2 ""Davis @ MxiH63B6Pl"" (60.29) | #3 ""Avery @ 2TyZTIIMz8"" (32.92) | #5 ""slick nick @ Ch6VcKk8xd"" (37.41) | #6 ""Spence @ cbvju-2iMm"" (17.35) | #7 ""Pablo @ h6PkxSmy50"" (43.19) | #8 ""Ryan @ 3GSe5nlH1c"" (19.25) | #10 ""willdevens @ sVfd-WUsjU"" (90.44)",2024-12-16T04:51:48.189Z,173432470818901
"-- starting hand #108 (id: nudri9t3wkzd)  (No Limit Texas Hold'em) (dead button) --",2024-12-16T04:51:48.189Z,173432470818900
"The admin approved the player ""timh @ IDAaB_gryp"" participation with a stack of 20.00.",2024-12-16T04:51:47.808Z,173432470780800
"-- ending hand #107 --",2024-12-16T04:51:42.273Z,173432470227302
"""Spence @ cbvju-2iMm"" collected 2.60 from pot",2024-12-16T04:51:42.273Z,173432470227301
"Uncalled bet of 2.60 returned to ""Spence @ cbvju-2iMm""",2024-12-16T04:51:42.273Z,173432470227300
"""slick nick @ Ch6VcKk8xd"" folds",2024-12-16T04:51:41.419Z,173432470141900
"""Pablo @ h6PkxSmy50"" folds",2024-12-16T04:51:37.885Z,173432469788500
"""Spence @ cbvju-2iMm"" raises to 3.40",2024-12-16T04:51:29.285Z,173432468928500
"""slick nick @ Ch6VcKk8xd"" calls 0.80",2024-12-16T04:51:26.430Z,173432468643000
"The player ""timh @ IDAaB_gryp"" requested a seat.",2024-12-16T04:51:25.914Z,173432468591400
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T04:51:19.659Z,173432467965900
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T04:51:18.780Z,173432467878000
"""Pablo @ h6PkxSmy50"" raises to 0.80",2024-12-16T04:51:16.087Z,173432467608700
"""Spence @ cbvju-2iMm"" calls 0.20",2024-12-16T04:51:11.577Z,173432467157700
"""slick nick @ Ch6VcKk8xd"" calls 0.20",2024-12-16T04:51:10.592Z,173432467059200
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T04:51:06.957Z,173432466695700
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T04:51:01.886Z,173432466188600
"""Carver @ iHIG57mx6P"" folds",2024-12-16T04:51:00.941Z,173432466094100
"""willdevens @ sVfd-WUsjU"" posts a big blind of 0.20",2024-12-16T04:50:59.279Z,173432465927912
"Dead Small Blind",2024-12-16T04:50:59.279Z,173432465927911
"Player stacks: #1 ""Carver @ iHIG57mx6P"" (50.12) | #2 ""Davis @ MxiH63B6Pl"" (60.29) | #3 ""Avery @ 2TyZTIIMz8"" (32.92) | #5 ""slick nick @ Ch6VcKk8xd"" (38.21) | #6 ""Spence @ cbvju-2iMm"" (15.55) | #7 ""Pablo @ h6PkxSmy50"" (43.99) | #8 ""Ryan @ 3GSe5nlH1c"" (19.25) | #10 ""willdevens @ sVfd-WUsjU"" (90.64)",2024-12-16T04:50:59.279Z,173432465927902
"-- starting hand #107 (id: z83eczof6a1g)  (No Limit Texas Hold'em) (dealer: ""Ryan @ 3GSe5nlH1c"") --",2024-12-16T04:50:59.279Z,173432465927901
"The player ""timh @ IDAaB_gryp"" quits the game with a stack of 0.00.",2024-12-16T04:50:59.279Z,173432465927900
"""Carver @ iHIG57mx6P"" shows a Q♠, 3♠.",2024-12-16T04:50:57.640Z,173432465764000
"""willdevens @ sVfd-WUsjU"" shows a 2♣, 6♥.",2024-12-16T04:50:55.114Z,173432465511400
"""Spence @ cbvju-2iMm"" shows a 9♠, J♠.",2024-12-16T04:50:53.280Z,173432465328000
"-- ending hand #106 --",2024-12-16T04:50:51.759Z,173432465175901
"""slick nick @ Ch6VcKk8xd"" collected 32.00 from pot with Pair, 8's (combination: 8♥, 8♠, A♥, 7♦, 6♦)",2024-12-16T04:50:51.759Z,173432465175900
"River: 8♠, 7♦, 2♠, 6♦ [5♠]",2024-12-16T04:50:47.675Z,173432464767500
"""timh @ IDAaB_gryp"" shows a 7♣.",2024-12-16T04:50:43.638Z,173432464363802
"""slick nick @ Ch6VcKk8xd"" shows a 8♥, A♥.",2024-12-16T04:50:43.638Z,173432464363801
"Uncalled bet of 6.21 returned to ""slick nick @ Ch6VcKk8xd""",2024-12-16T04:50:43.638Z,173432464363800
"""timh @ IDAaB_gryp"" shows a Q♥.",2024-12-16T04:50:42.967Z,173432464296700
"Some players choose to not run it twice.",2024-12-16T04:50:42.798Z,173432464279801
"""slick nick @ Ch6VcKk8xd"" chooses to not run it twice.",2024-12-16T04:50:42.798Z,173432464279800
"Remaining players decide whether to run it twice.",2024-12-16T04:50:40.534Z,173432464053401
"""Spence @ cbvju-2iMm"" folds",2024-12-16T04:50:40.534Z,173432464053400
"""slick nick @ Ch6VcKk8xd"" raises to 15.05 and go all in",2024-12-16T04:50:39.309Z,173432463930900
"""timh @ IDAaB_gryp"" bets 8.84 and go all in",2024-12-16T04:50:16.292Z,173432461629200
"Turn: 8♠, 7♦, 2♠ [6♦]",2024-12-16T04:50:13.709Z,173432461370900
"""Pablo @ h6PkxSmy50"" folds",2024-12-16T04:50:12.887Z,173432461288700
"""Spence @ cbvju-2iMm"" calls 3.58",2024-12-16T04:50:07.022Z,173432460702200
"""slick nick @ Ch6VcKk8xd"" calls 3.58",2024-12-16T04:50:05.446Z,173432460544600
"""timh @ IDAaB_gryp"" bets 3.58",2024-12-16T04:50:03.000Z,173432460300000
"Flop:  [8♠, 7♦, 2♠]",2024-12-16T04:49:58.973Z,173432459897300
"""Spence @ cbvju-2iMm"" calls 0.87",2024-12-16T04:49:58.154Z,173432459815400
"""slick nick @ Ch6VcKk8xd"" calls 0.87",2024-12-16T04:49:57.264Z,173432459726400
"""timh @ IDAaB_gryp"" calls 0.87",2024-12-16T04:49:46.914Z,173432458691400
"""Ryan @ 3GSe5nlH1c"" folds",2024-12-16T04:49:45.487Z,173432458548700
"""Pablo @ h6PkxSmy50"" raises to 0.87",2024-12-16T04:49:44.566Z,173432458456600
"""Spence @ cbvju-2iMm"" calls 0.20",2024-12-16T04:49:36.019Z,173432457601900
"""slick nick @ Ch6VcKk8xd"" calls 0.20",2024-12-16T04:49:35.099Z,173432457509900
"""Avery @ 2TyZTIIMz8"" folds",2024-12-16T04:49:34.087Z,173432457408700
"""Davis @ MxiH63B6Pl"" folds",2024-12-16T04:49:30.130Z,173432457013000
"""Carver @ iHIG57mx6P"" folds",2024-12-16T04:49:29.197Z,173432456919700
"""willdevens @ sVfd-WUsjU"" folds",2024-12-16T04:49:28.166Z,173432456816600
"""timh @ IDAaB_gryp"" posts a big blind of 0.20",2024-12-16T04:49:26.062Z,173432456606213
"""Ryan @ 3GSe5nlH1c"" posts a small blind of 0.10",2024-12-16T04:49:26.062Z,173432456606212
